,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
15429,,Albania,41.1533,20.1683,3/20/20,70,934.0,2
15430,,Algeria,28.0339,1.6596,3/20/20,90,92.0,11
15431,,Andorra,42.5063,1.5218,3/20/20,75,124.0,0
15432,,Angola,-11.2027,17.8739,3/20/20,1,10.0,0
15433,,Antigua and Barbuda,17.0608,-61.7964,3/20/20,1,75.0,0
15434,,Argentina,-38.4161,-63.6167,3/20/20,128,18.0,3
15435,,Armenia,40.0691,45.0382,3/20/20,136,239.0,0
15436,Australian Capital Territory,Australia,-35.4735,149.0124,3/20/20,6,751.0,0
15437,New South Wales,Australia,-33.8688,151.2093,3/20/20,353,329.0,6
15438,Northern Territory,Australia,-12.4634,130.8456,3/20/20,3,133.0,0
15439,Queensland,Australia,-28.0167,153.4,3/20/20,184,536.0,0
15440,South Australia,Australia,-34.9285,138.6007,3/20/20,50,133.0,0
15441,Tasmania,Australia,-41.4545,145.9707,3/20/20,10,1.0,0
15442,Victoria,Australia,-37.8136,144.9631,3/20/20,121,73.0,0
15443,Western Australia,Australia,-31.9505,115.8605,3/20/20,64,172.0,1
15444,,Austria,47.5162,14.5501,3/20/20,2388,1221.0,6
15445,,Azerbaijan,40.1431,47.5769,3/20/20,44,3.0,1
15446,,Bahamas,25.0343,-77.3963,3/20/20,3,0.0,0
15447,,Bahrain,26.0275,50.55,3/20/20,285,0.0,1
15448,,Bangladesh,23.685,90.3563,3/20/20,20,2.0,1
15449,,Barbados,13.1939,-59.5432,3/20/20,5,1.0,0
15450,,Belarus,53.7098,27.9534,3/20/20,69,5.0,0
15451,,Belgium,50.8333,4.0,3/20/20,2257,325.0,37
15452,,Benin,9.3077,2.3158,3/20/20,2,0.0,0
15453,,Bhutan,27.5142,90.4336,3/20/20,2,3.0,0
15454,,Bolivia,-16.2902,-63.5887,3/20/20,15,6.0,0
15455,,Bosnia and Herzegovina,43.9159,17.6791,3/20/20,89,0.0,0
15456,,Brazil,-14.235,-51.9253,3/20/20,793,0.0,11
15457,,Brunei,4.5353,114.7277,3/20/20,78,1.0,0
15458,,Bulgaria,42.7339,25.4858,3/20/20,127,0.0,3
15459,,Burkina Faso,12.2383,-1.5616,3/20/20,40,0.0,1
15460,,Cabo Verde,16.5388,-23.0418,3/20/20,1,0.0,0
15461,,Cambodia,11.55,104.9167,3/20/20,51,3.0,0
15462,,Cameroon,3.848,11.5021,3/20/20,20,56.0,0
15463,Alberta,Canada,53.9333,-116.5765,3/20/20,146,0.0,1
15464,British Columbia,Canada,49.2827,-123.1207,3/20/20,271,0.0,8
15465,Grand Princess,Canada,37.6489,-122.6655,3/20/20,10,0.0,0
15466,Manitoba,Canada,53.7609,-98.8139,3/20/20,17,2.0,0
15467,New Brunswick,Canada,46.5653,-66.4619,3/20/20,11,0.0,0
15468,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/20/20,4,4.0,0
15469,Nova Scotia,Canada,44.682,-63.7443,3/20/20,15,0.0,0
15470,Ontario,Canada,51.2538,-85.3232,3/20/20,308,10.0,2
15471,Prince Edward Island,Canada,46.5107,-63.4168,3/20/20,2,6.0,0
15472,Quebec,Canada,52.9399,-73.5491,3/20/20,139,0.0,1
15473,Saskatchewan,Canada,52.9399,-106.4509,3/20/20,20,0.0,0
15474,,Central African Republic,6.6111,20.9394,3/20/20,3,0.0,0
15475,,Chad,15.4542,18.7322,3/20/20,1,0.0,0
15476,,Chile,-35.6751,-71.543,3/20/20,434,0.0,0
15477,Anhui,China,31.8257,117.2264,3/20/20,990,0.0,6
15478,Beijing,China,40.1824,116.4142,3/20/20,491,0.0,8
15479,Chongqing,China,30.0572,107.874,3/20/20,576,0.0,6
15480,Fujian,China,26.0789,117.9874,3/20/20,299,2200.0,1
15481,Gansu,China,37.8099,101.0583,3/20/20,134,0.0,2
15482,Guangdong,China,23.3417,113.4244,3/20/20,1395,0.0,8
15483,Guangxi,China,23.8298,108.7881,3/20/20,254,3.0,2
15484,Guizhou,China,26.8154,106.8748,3/20/20,146,266.0,2
15485,Hainan,China,19.1959,109.7453,3/20/20,168,0.0,6
15486,Hebei,China,39.549,116.1306,3/20/20,318,0.0,6
15487,Heilongjiang,China,47.862,127.7615,3/20/20,484,19.0,13
15488,Henan,China,33.882,113.614,3/20/20,1273,0.0,22
15489,Hong Kong,China,22.3,114.2,3/20/20,256,0.0,4
15490,Hubei,China,30.9756,112.2707,3/20/20,67800,0.0,3133
15491,Hunan,China,27.6104,111.7088,3/20/20,1018,0.0,4
15492,Inner Mongolia,China,44.0935,113.9448,3/20/20,75,0.0,1
15493,Jiangsu,China,32.9711,119.455,3/20/20,631,0.0,0
15494,Jiangxi,China,27.614,115.7221,3/20/20,935,0.0,1
15495,Jilin,China,43.6661,126.1923,3/20/20,93,16.0,1
15496,Liaoning,China,41.2956,122.6085,3/20/20,126,36.0,2
15497,Macau,China,22.1667,113.55,3/20/20,17,27.0,0
15498,Ningxia,China,37.2692,106.1655,3/20/20,75,29.0,0
15499,Qinghai,China,35.7452,95.9956,3/20/20,18,7931.0,0
15500,Shaanxi,China,35.1917,108.8701,3/20/20,247,57.0,3
15501,Shandong,China,36.3427,118.1498,3/20/20,762,5.0,7
15502,Shanghai,China,31.202,121.4491,3/20/20,371,37.0,3
15503,Shanxi,China,37.5777,112.2922,3/20/20,133,7024.0,0
15504,Sichuan,China,30.6171,102.7103,3/20/20,541,2.0,3
15505,Tianjin,China,39.3054,117.323,3/20/20,137,235.0,3
15506,Tibet,China,31.6927,88.0924,3/20/20,1,1.0,0
15507,Xinjiang,China,41.1129,85.2401,3/20/20,76,0.0,3
15508,Yunnan,China,24.974,101.487,3/20/20,176,0.0,2
15509,Zhejiang,China,29.1832,120.0934,3/20/20,1234,2909.0,1
15510,,Colombia,4.5709,-74.2973,3/20/20,128,27.0,0
15511,,Congo (Brazzaville),-4.0383,21.7587,3/20/20,3,0.0,0
15512,,Congo (Kinshasa),-4.0383,21.7587,3/20/20,18,1.0,0
15513,,Costa Rica,9.7489,-83.7534,3/20/20,89,8.0,1
15514,,Cote d'Ivoire,7.54,-5.5471,3/20/20,9,0.0,0
15515,,Croatia,45.1,15.2,3/20/20,128,0.0,1
15516,,Diamond Princess,0.0,0.0,3/20/20,712,0.0,7
15517,,Cuba,22.0,-80.0,3/20/20,16,1.0,1
15518,,Cyprus,35.1264,33.4299,3/20/20,67,6.0,0
15519,,Czechia,49.8175,15.473,3/20/20,833,0.0,0
15520,Faroe Islands,Denmark,61.8926,-6.9118,3/20/20,80,139.0,0
15521,Greenland,Denmark,71.7069,-42.6043,3/20/20,2,0.0,0
15522,,Denmark,56.2639,9.5018,3/20/20,1255,0.0,9
15523,,Djibouti,11.8251,42.5903,3/20/20,1,2.0,0
15524,,Dominican Republic,18.7357,-70.1627,3/20/20,72,0.0,2
15525,,Ecuador,-1.8312,-78.1834,3/20/20,367,0.0,5
15526,,Egypt,26.0,30.0,3/20/20,285,4.0,8
15527,,El Salvador,13.7942,-88.8965,3/20/20,1,1.0,0
15528,,Equatorial Guinea,1.5,10.0,3/20/20,6,1.0,0
15529,,Eritrea,15.1794,39.7823,3/20/20,0,0.0,0
15530,,Estonia,58.5953,25.0136,3/20/20,283,0.0,0
15531,,Eswatini,-26.5225,31.4659,3/20/20,1,3.0,0
15532,,Ethiopia,9.145,40.4897,3/20/20,9,0.0,0
15533,,Fiji,-17.7134,178.065,3/20/20,1,0.0,0
15534,,Finland,64.0,26.0,3/20/20,450,1.0,0
15535,French Guiana,France,3.9339,-53.1258,3/20/20,15,0.0,0
15536,French Polynesia,France,-17.6797,149.4068,3/20/20,11,0.0,0
15537,Guadeloupe,France,16.25,-61.5833,3/20/20,45,0.0,0
15538,Mayotte,France,-12.8275,45.1662,3/20/20,6,2.0,0
15539,New Caledonia,France,-20.9043,165.618,3/20/20,2,0.0,0
15540,Reunion,France,-21.1351,55.2471,3/20/20,28,0.0,0
15541,Saint Barthelemy,France,17.9,-62.8333,3/20/20,3,0.0,0
15542,St Martin,France,18.0708,-63.0501,3/20/20,4,2.0,0
15543,Martinique,France,14.6415,-61.0242,3/20/20,32,1.0,1
15544,,France,46.2276,2.2137,3/20/20,12612,1.0,450
15545,,Gabon,-0.8037,11.6094,3/20/20,3,17.0,1
15546,,Gambia,13.4432,-15.3101,3/20/20,1,5.0,0
15547,,Georgia,42.3154,43.3569,3/20/20,43,0.0,0
15548,,Germany,51.0,9.0,3/20/20,19848,0.0,67
15549,,Ghana,7.9465,-1.0232,3/20/20,16,0.0,0
15550,,Greece,39.0742,21.8243,3/20/20,495,1.0,6
15551,,Guatemala,15.7835,-90.2308,3/20/20,12,17.0,1
15552,,Guinea,9.9456,-9.6966,3/20/20,1,1.0,0
15553,,Guyana,5.0,-58.75,3/20/20,7,5.0,1
15554,,Haiti,18.9712,-72.2852,3/20/20,2,33.0,0
15555,,Holy See,41.9029,12.4534,3/20/20,1,64.0,0
15556,,Honduras,15.2,-86.2419,3/20/20,24,16.0,0
15557,,Hungary,47.1625,19.5033,3/20/20,85,0.0,3
15558,,Iceland,64.9631,-19.0208,3/20/20,409,0.0,0
15559,,India,21.0,78.0,3/20/20,244,0.0,5
15560,,Indonesia,-0.7893,113.9213,3/20/20,369,0.0,32
15561,,Iran,32.0,53.0,3/20/20,19644,4.0,1433
15562,,Iraq,33.0,44.0,3/20/20,208,16.0,17
15563,,Ireland,53.1424,-7.6921,3/20/20,683,5.0,3
15564,,Israel,31.0,35.0,3/20/20,529,1.0,0
15565,,Italy,43.0,12.0,3/20/20,47021,0.0,4032
15566,,Jamaica,18.1096,-77.2975,3/20/20,16,144.0,1
15567,,Japan,36.0,138.0,3/20/20,963,7.0,33
15568,,Jordan,31.24,36.51,3/20/20,85,0.0,0
15569,,Kazakhstan,48.0196,66.9237,3/20/20,49,0.0,3
15570,,Kenya,-0.0236,37.9062,3/20/20,7,0.0,0
15571,,"Korea, South",36.0,128.0,3/20/20,8652,2575.0,94
15572,,Kuwait,29.5,47.75,3/20/20,159,3.0,0
15573,,Kyrgyzstan,41.2044,74.7661,3/20/20,6,0.0,0
15574,,Latvia,56.8796,24.6032,3/20/20,111,0.0,0
15575,,Lebanon,33.8547,35.8623,3/20/20,163,16.0,4
15576,,Liberia,6.4281,-9.4295,3/20/20,2,131.0,0
15577,,Liechtenstein,47.14,9.55,3/20/20,28,0.0,0
15578,,Lithuania,55.1694,23.8813,3/20/20,49,28.0,0
15579,,Luxembourg,49.8153,6.1296,3/20/20,484,0.0,4
15580,,Madagascar,-18.7669,46.8691,3/20/20,3,44.0,0
15581,,Malaysia,2.5,112.5,3/20/20,1030,0.0,3
15582,,Maldives,3.2028,73.2207,3/20/20,13,1.0,0
15583,,Malta,35.9375,14.3754,3/20/20,64,1.0,0
15584,,Mauritania,21.0079,10.9408,3/20/20,2,1.0,0
15585,,Mauritius,-20.2,57.5,3/20/20,12,0.0,0
15586,,Mexico,23.6345,-102.5528,3/20/20,203,0.0,2
15587,,Moldova,47.4116,28.3699,3/20/20,66,1.0,1
15588,,Monaco,43.7333,7.4167,3/20/20,11,38.0,0
15589,,Mongolia,46.8625,103.8467,3/20/20,6,0.0,0
15590,,Montenegro,42.5,19.3,3/20/20,14,0.0,0
15591,,Morocco,31.7917,-7.0926,3/20/20,77,0.0,3
15592,,Namibia,-22.9576,18.4904,3/20/20,3,2.0,0
15593,,Nepal,28.1667,84.25,3/20/20,1,0.0,0
15594,Aruba,Netherlands,12.5186,-70.0358,3/20/20,5,0.0,0
15595,Curacao,Netherlands,12.1696,-68.99,3/20/20,3,65.0,1
15596,Sint Maarten,Netherlands,18.0425,-63.0548,3/20/20,1,0.0,0
15597,,Netherlands,52.1326,5.2913,3/20/20,2994,178.0,106
15598,,New Zealand,-40.9006,174.886,3/20/20,39,0.0,0
15599,,Nicaragua,12.8654,-85.2072,3/20/20,1,15.0,0
15600,,Niger,17.6078,8.0817,3/20/20,1,17.0,0
15601,,Nigeria,9.082,8.6753,3/20/20,12,0.0,0
15602,,North Macedonia,41.6086,21.7453,3/20/20,67,0.0,0
15603,,Norway,60.472,8.4689,3/20/20,1914,17.0,7
15604,,Oman,21.0,57.0,3/20/20,48,0.0,0
15605,,Pakistan,30.3753,69.3451,3/20/20,501,0.0,3
15606,,Panama,8.538,-80.7821,3/20/20,137,0.0,1
15607,,Papua New Guinea,-6.315,143.9555,3/20/20,1,0.0,0
15608,,Paraguay,-23.4425,-58.4438,3/20/20,13,0.0,0
15609,,Peru,-9.19,-75.0152,3/20/20,234,0.0,3
15610,,Philippines,13.0,122.0,3/20/20,230,0.0,18
15611,,Poland,51.9194,19.1451,3/20/20,425,0.0,5
15612,,Portugal,39.3999,-8.2245,3/20/20,1020,0.0,6
15613,,Qatar,25.3548,51.1839,3/20/20,470,0.0,0
15614,,Romania,45.9432,24.9668,3/20/20,308,0.0,0
15615,,Russia,60.0,90.0,3/20/20,253,0.0,1
15616,,Rwanda,-1.9403,29.8739,3/20/20,17,0.0,0
15617,,Saint Lucia,13.9094,-60.9789,3/20/20,2,0.0,0
15618,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/20/20,1,0.0,0
15619,,San Marino,43.9424,12.4578,3/20/20,144,0.0,14
15620,,Saudi Arabia,24.0,45.0,3/20/20,344,0.0,0
15621,,Senegal,14.4974,-14.4524,3/20/20,38,0.0,0
15622,,Serbia,44.0165,21.0059,3/20/20,135,0.0,1
15623,,Seychelles,-4.6796,55.492,3/20/20,7,0.0,0
15624,,Singapore,1.2833,103.8333,3/20/20,385,1.0,0
15625,,Slovakia,48.669,19.699,3/20/20,137,10.0,1
15626,,Slovenia,46.1512,14.9955,3/20/20,341,24.0,1
15627,,Somalia,5.1521,46.1996,3/20/20,1,1.0,0
15628,,South Africa,-30.5595,22.9375,3/20/20,202,0.0,0
15629,,Spain,40.0,-4.0,3/20/20,20410,0.0,1043
15630,,Sri Lanka,7.0,81.0,3/20/20,73,52.0,0
15631,,Sudan,12.8628,30.2176,3/20/20,2,14.0,1
15632,,Suriname,3.9193,-56.0278,3/20/20,4,0.0,0
15633,,Sweden,63.0,16.0,3/20/20,1639,4.0,16
15634,,Switzerland,46.8182,8.2275,3/20/20,5294,0.0,54
15635,,Taiwan*,23.7,121.0,3/20/20,135,8.0,2
15636,,Tanzania,-6.369,34.8888,3/20/20,6,3.0,0
15637,,Thailand,15.0,101.0,3/20/20,322,3.0,1
15638,,Togo,8.6195,0.8248,3/20/20,9,97.0,0
15639,,Trinidad and Tobago,10.6918,-61.2225,3/20/20,9,0.0,0
15640,,Tunisia,34.0,9.0,3/20/20,54,9.0,1
15641,,Turkey,38.9637,35.2433,3/20/20,359,10.0,4
15642,,Uganda,1.0,32.0,3/20/20,0,1.0,0
15643,,Ukraine,48.3794,31.1656,3/20/20,29,177.0,3
15644,,United Arab Emirates,24.0,54.0,3/20/20,140,5.0,2
15645,Bermuda,United Kingdom,32.3078,-64.7505,3/20/20,2,0.0,0
15646,Cayman Islands,United Kingdom,19.3133,-81.2546,3/20/20,3,22.0,1
15647,Channel Islands,United Kingdom,49.3723,-2.3644,3/20/20,14,461.0,0
15648,Gibraltar,United Kingdom,36.1408,-5.3536,3/20/20,10,0.0,0
15649,Isle of Man,United Kingdom,54.2361,-4.5481,3/20/20,1,0.0,0
15650,Montserrat,United Kingdom,16.7425,-62.1874,3/20/20,1,0.0,0
15651,,United Kingdom,55.3781,-3.4360000000000004,3/20/20,3983,0.0,194
15652,,Uruguay,-32.5228,-55.7658,3/20/20,110,2.0,0
15653,,US,37.0902,-95.7129,3/20/20,19273,2.0,349
15654,,Uzbekistan,41.3775,64.5853,3/20/20,33,2.0,0
15655,,Venezuela,6.4238,-66.5897,3/20/20,42,3.0,0
15656,,Vietnam,16.0,108.0,3/20/20,91,7.0,0
15657,,Zambia,-15.4167,28.2833,3/20/20,2,0.0,0
15658,,Zimbabwe,-20.0,30.0,3/20/20,1,4.0,0
15659,Diamond Princess,Canada,0.0,0.0,3/20/20,0,0.0,0
15660,,Dominica,15.415,-61.371,3/20/20,0,110.0,0
15661,,Grenada,12.1165,-61.679,3/20/20,0,0.0,0
15662,,Mozambique,-18.665695,35.529562,3/20/20,0,0.0,0
15663,,Syria,34.802075,38.99681500000001,3/20/20,0,17.0,0
15664,,Timor-Leste,-8.874217,125.727539,3/20/20,0,984.0,0
15665,,Belize,13.1939,-59.5432,3/20/20,0,401.0,0
15666,Recovered,Canada,0.0,0.0,3/20/20,0,570.0,0
15667,,Laos,19.85627,102.495496,3/20/20,0,295.0,0
15668,,Libya,26.3351,17.228331,3/20/20,0,119.0,0
15669,,West Bank and Gaza,31.9522,35.2332,3/20/20,47,1333.0,0
15670,,Guinea-Bissau,11.8037,-15.1804,3/20/20,0,250.0,0
15671,,Mali,17.570692,-3.996166000000001,3/20/20,0,144.0,0
15672,,Saint Kitts and Nevis,17.357822,-62.782998,3/20/20,0,168.0,0
15673,Northwest Territories,Canada,64.8255,-124.8457,3/20/20,0,310.0,0
15674,Yukon,Canada,64.2823,-135.0,3/20/20,0,468.0,0
15675,,Kosovo,42.602636,20.902977,3/20/20,0,1250.0,0
15676,,Burma,21.9162,95.956,3/20/20,0,101.0,0
15677,Anguilla,United Kingdom,18.2206,-63.0686,3/20/20,0,60324.0,0
15678,British Virgin Islands,United Kingdom,18.4207,-64.64,3/20/20,0,1014.0,0
15679,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/20/20,0,74.0,0
15680,,MS Zaandam,0.0,0.0,3/20/20,0,631.0,0
15681,,Botswana,-22.3285,24.6849,3/20/20,0,934.0,0
15682,,Burundi,-3.3731,29.9189,3/20/20,0,92.0,0
15683,,Sierra Leone,8.460555000000001,-11.779889,3/20/20,0,124.0,0
15684,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/20/20,0,10.0,0
15685,,Malawi,-13.254307999999998,34.301525,3/20/20,0,75.0,0
15686,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/20/20,0,18.0,0
15687,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/20/20,0,240.0,0
15688,,South Sudan,6.877000000000002,31.307,3/20/20,0,752.0,0
15689,,Western Sahara,24.2155,-12.8858,3/20/20,0,330.0,0
15690,,Sao Tome and Principe,0.18636,6.613081,3/20/20,0,133.0,0
15691,,Yemen,15.552727,48.516388,3/20/20,0,536.0,0
15692,,Comoros,-11.6455,43.3333,3/20/20,0,133.0,0
15693,,Tajikistan,38.861034,71.276093,3/20/20,0,1.0,0
15694,,Afghanistan,33.0,65.0,3/21/20,24,73.0,0
15695,,Albania,41.1533,20.1683,3/21/20,76,172.0,2
15696,,Algeria,28.0339,1.6596,3/21/20,139,1221.0,15
15697,,Andorra,42.5063,1.5218,3/21/20,88,6.0,0
15698,,Angola,-11.2027,17.8739,3/21/20,2,0.0,0
15699,,Antigua and Barbuda,17.0608,-61.7964,3/21/20,1,0.0,0
15700,,Argentina,-38.4161,-63.6167,3/21/20,158,2.0,4
15701,,Armenia,40.0691,45.0382,3/21/20,160,2.0,0
15702,Australian Capital Territory,Australia,-35.4735,149.0124,3/21/20,9,5.0,0
15703,New South Wales,Australia,-33.8688,151.2093,3/21/20,436,325.0,6
15704,Northern Territory,Australia,-12.4634,130.8456,3/21/20,3,1.0,0
15705,Queensland,Australia,-28.0167,153.4,3/21/20,221,3.0,0
15706,South Australia,Australia,-34.9285,138.6007,3/21/20,67,10.0,0
15707,Tasmania,Australia,-41.4545,145.9707,3/21/20,16,33.0,0
15708,Victoria,Australia,-37.8136,144.9631,3/21/20,229,2.0,0
15709,Western Australia,Australia,-31.9505,115.8605,3/21/20,90,1.0,1
15710,,Austria,47.5162,14.5501,3/21/20,2814,0.0,8
15711,,Azerbaijan,40.1431,47.5769,3/21/20,53,0.0,1
15712,,Bahamas,25.0343,-77.3963,3/21/20,4,3.0,0
15713,,Bahrain,26.0275,50.55,3/21/20,305,3.0,1
15714,,Bangladesh,23.685,90.3563,3/21/20,25,80.0,2
15715,,Barbados,13.1939,-59.5432,3/21/20,6,0.0,0
15716,,Belarus,53.7098,27.9534,3/21/20,76,0.0,0
15717,,Belgium,50.8333,4.0,3/21/20,2815,0.0,67
15718,,Benin,9.3077,2.3158,3/21/20,2,7.0,0
15719,,Bhutan,27.5142,90.4336,3/21/20,2,0.0,0
15720,,Bolivia,-16.2902,-63.5887,3/21/20,19,0.0,0
15721,,Bosnia and Herzegovina,43.9159,17.6791,3/21/20,93,0.0,1
15722,,Brazil,-14.235,-51.9253,3/21/20,1021,10.0,15
15723,,Brunei,4.5353,114.7277,3/21/20,83,6.0,0
15724,,Bulgaria,42.7339,25.4858,3/21/20,163,0.0,3
15725,,Burkina Faso,12.2383,-1.5616,3/21/20,64,0.0,2
15726,,Cabo Verde,16.5388,-23.0418,3/21/20,3,0.0,0
15727,,Cambodia,11.55,104.9167,3/21/20,53,0.0,0
15728,,Cameroon,3.848,11.5021,3/21/20,27,0.0,0
15729,Alberta,Canada,53.9333,-116.5765,3/21/20,195,1.0,1
15730,British Columbia,Canada,49.2827,-123.1207,3/21/20,424,0.0,10
15731,Grand Princess,Canada,37.6489,-122.6655,3/21/20,10,0.0,0
15732,Manitoba,Canada,53.7609,-98.8139,3/21/20,18,3243.0,0
15733,New Brunswick,Canada,46.5653,-66.4619,3/21/20,17,0.0,0
15734,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/21/20,6,0.0,0
15735,Nova Scotia,Canada,44.682,-63.7443,3/21/20,21,9.0,0
15736,Ontario,Canada,51.2538,-85.3232,3/21/20,377,3243.0,3
15737,Prince Edward Island,Canada,46.5107,-63.4168,3/21/20,2,0.0,0
15738,Quebec,Canada,52.9399,-73.5491,3/21/20,181,0.0,5
15739,Saskatchewan,Canada,52.9399,-106.4509,3/21/20,26,29.0,0
15740,,Central African Republic,6.6111,20.9394,3/21/20,3,0.0,0
15741,,Chad,15.4542,18.7322,3/21/20,1,0.0,0
15742,,Chile,-35.6751,-71.543,3/21/20,537,0.0,0
15743,Anhui,China,31.8257,117.2264,3/21/20,990,0.0,6
15744,Beijing,China,40.1824,116.4142,3/21/20,504,0.0,8
15745,Chongqing,China,30.0572,107.874,3/21/20,576,0.0,6
15746,Fujian,China,26.0789,117.9874,3/21/20,303,0.0,1
15747,Gansu,China,37.8099,101.0583,3/21/20,134,21.0,2
15748,Guangdong,China,23.3417,113.4244,3/21/20,1400,51.0,8
15749,Guangxi,China,23.8298,108.7881,3/21/20,254,40.0,2
15750,Guizhou,China,26.8154,106.8748,3/21/20,146,30.0,2
15751,Hainan,China,19.1959,109.7453,3/21/20,168,8913.0,6
15752,Hebei,China,39.549,116.1306,3/21/20,318,75.0,6
15753,Heilongjiang,China,47.862,127.7615,3/21/20,484,5.0,13
15754,Henan,China,33.882,113.614,3/21/20,1273,53.0,22
15755,Hong Kong,China,22.3,114.2,3/21/20,273,8326.0,4
15756,Hubei,China,30.9756,112.2707,3/21/20,67800,2.0,3139
15757,Hunan,China,27.6104,111.7088,3/21/20,1018,285.0,4
15758,Inner Mongolia,China,44.0935,113.9448,3/21/20,75,1.0,1
15759,Jiangsu,China,32.9711,119.455,3/21/20,631,0.0,0
15760,Jiangxi,China,27.614,115.7221,3/21/20,935,0.0,1
15761,Jilin,China,43.6661,126.1923,3/21/20,93,3507.0,1
15762,Liaoning,China,41.2956,122.6085,3/21/20,126,39.0,2
15763,Macau,China,22.1667,113.55,3/21/20,18,0.0,0
15764,Ningxia,China,37.2692,106.1655,3/21/20,75,1.0,0
15765,Qinghai,China,35.7452,95.9956,3/21/20,18,8.0,0
15766,Shaanxi,China,35.1917,108.8701,3/21/20,248,0.0,3
15767,Shandong,China,36.3427,118.1498,3/21/20,764,0.0,7
15768,Shanghai,China,31.202,121.4491,3/21/20,380,0.0,3
15769,Shanxi,China,37.5777,112.2922,3/21/20,133,1.0,0
15770,Sichuan,China,30.6171,102.7103,3/21/20,542,6.0,3
15771,Tianjin,China,39.3054,117.323,3/21/20,137,0.0,3
15772,Tibet,China,31.6927,88.0924,3/21/20,1,183.0,0
15773,Xinjiang,China,41.1129,85.2401,3/21/20,76,5.0,3
15774,Yunnan,China,24.974,101.487,3/21/20,176,0.0,2
15775,Zhejiang,China,29.1832,120.0934,3/21/20,1236,2.0,1
15776,,Colombia,4.5709,-74.2973,3/21/20,196,0.0,0
15777,,Congo (Brazzaville),-4.0383,21.7587,3/21/20,3,0.0,0
15778,,Congo (Kinshasa),-4.0383,21.7587,3/21/20,23,4.0,1
15779,,Costa Rica,9.7489,-83.7534,3/21/20,117,2.0,2
15780,,Cote d'Ivoire,7.54,-5.5471,3/21/20,14,1.0,0
15781,,Croatia,45.1,15.2,3/21/20,206,0.0,1
15782,,Diamond Princess,0.0,0.0,3/21/20,712,0.0,8
15783,,Cuba,22.0,-80.0,3/21/20,21,6.0,1
15784,,Cyprus,35.1264,33.4299,3/21/20,84,0.0,0
15785,,Czechia,49.8175,15.473,3/21/20,995,2.0,0
15786,Faroe Islands,Denmark,61.8926,-6.9118,3/21/20,92,1.0,0
15787,Greenland,Denmark,71.7069,-42.6043,3/21/20,2,1.0,0
15788,,Denmark,56.2639,9.5018,3/21/20,1326,0.0,13
15789,,Djibouti,11.8251,42.5903,3/21/20,1,0.0,0
15790,,Dominican Republic,18.7357,-70.1627,3/21/20,112,2.0,2
15791,,Ecuador,-1.8312,-78.1834,3/21/20,506,12.0,7
15792,,Egypt,26.0,30.0,3/21/20,294,0.0,10
15793,,El Salvador,13.7942,-88.8965,3/21/20,3,0.0,0
15794,,Equatorial Guinea,1.5,10.0,3/21/20,6,2.0,0
15795,,Eritrea,15.1794,39.7823,3/21/20,1,1.0,0
15796,,Estonia,58.5953,25.0136,3/21/20,306,6.0,0
15797,,Eswatini,-26.5225,31.4659,3/21/20,1,17.0,0
15798,,Ethiopia,9.145,40.4897,3/21/20,9,18.0,0
15799,,Fiji,-17.7134,178.065,3/21/20,1,1.0,0
15800,,Finland,64.0,26.0,3/21/20,523,0.0,1
15801,French Guiana,France,3.9339,-53.1258,3/21/20,18,0.0,0
15802,French Polynesia,France,-17.6797,149.4068,3/21/20,15,1.0,0
15803,Guadeloupe,France,16.25,-61.5833,3/21/20,53,20.0,0
15804,Mayotte,France,-12.8275,45.1662,3/21/20,7,1.0,0
15805,New Caledonia,France,-20.9043,165.618,3/21/20,4,22.0,0
15806,Reunion,France,-21.1351,55.2471,3/21/20,45,41.0,0
15807,Saint Barthelemy,France,17.9,-62.8333,3/21/20,3,79.0,0
15808,St Martin,France,18.0708,-63.0501,3/21/20,4,22.0,0
15809,Martinique,France,14.6415,-61.0242,3/21/20,32,0.0,1
15810,,France,46.2276,2.2137,3/21/20,14282,0.0,562
15811,,Gabon,-0.8037,11.6094,3/21/20,4,0.0,1
15812,,Gambia,13.4432,-15.3101,3/21/20,1,0.0,0
15813,,Georgia,42.3154,43.3569,3/21/20,49,4.0,0
15814,,Germany,51.0,9.0,3/21/20,22213,28.0,84
15815,,Ghana,7.9465,-1.0232,3/21/20,19,8.0,1
15816,,Greece,39.0742,21.8243,3/21/20,530,15.0,13
15817,,Guatemala,15.7835,-90.2308,3/21/20,17,0.0,1
15818,,Guinea,9.9456,-9.6966,3/21/20,2,156.0,0
15819,,Guyana,5.0,-58.75,3/21/20,7,7.0,1
15820,,Haiti,18.9712,-72.2852,3/21/20,2,0.0,0
15821,,Holy See,41.9029,12.4534,3/21/20,1,0.0,0
15822,,Honduras,15.2,-86.2419,3/21/20,24,4.0,0
15823,,Hungary,47.1625,19.5033,3/21/20,103,3794.0,4
15824,,Iceland,64.9631,-19.0208,3/21/20,473,2.0,1
15825,,India,21.0,78.0,3/21/20,330,0.0,4
